Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks,CoordinatesDecimal,Distance,Source
,US,AN5,Albion,Albion,ID,RL,--3-----,1201,,4225N 11335W,,"42.41667,-113.58333",1,UN/LOCODE
,US,AOB,Albion,Albion,IL,RL,--3-----,0006,,3823N 08803W,,"38.3775484,-88.0561465",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/126085
,US,YAB,Albion,Albion,IN,RL,--3-----,0212,,4124N 08525W,,"41.40000,-85.41667",1,UN/LOCODE
,US,AO7,Albion,Albion,ME,RL,--3-----,1407,,4431N 06926W,,"44.51667,-69.43333",2,UN/LOCODE
,US,AOX,Albion,Albion,MI,RL,--3-----,0501,,4214N 08445W,,"42.23333,-84.75000",5,UN/LOCODE
,US,AB8,Albion,Albion,NE,RL,--3-----,0901,,4141N 09800W,,"41.68333,-98.00000",1,UN/LOCODE
,US,AON,Albion,Albion,NY,RQ,--3-----,9307,,4315N 07812W,,"43.246318,-78.1936501",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/176155
,US,AB4,Albion (Erie County),Albion (Erie County),PA,RL,--3--6--,0907,,4153N 08022W,,"41.88333,-80.36667",1,UN/LOCODE
,US,AO9,Alborn,Alborn,MN,RL,--3-----,1601,,4658N 09234W,,"46.96667,-92.56667",1,UN/LOCODE
,US,QQE,Albright,Albright,WV,RL,--3-----,1707,,3929N 07938W,,"39.48333,-79.63333",1,UN/LOCODE
,US,AB6,Albrightsville,Albrightsville,PA,RQ,--3-----,1001,,4101N 07536W,,"41.01667,-75.60000",1,UN/LOCODE
,US,ABQ,Albuquerque,Albuquerque,NM,AI,---4----,0001,,3505N 10639W,,"35.0841034,-106.650985",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/171262
,US,ALR,Alburg,Alburg,VT,RL,--3-----,0201,,4458N 07318W,,"44.96667,-73.30000",1,UN/LOCODE
,US,EUZ,Alburnett,Alburnett,IA,RL,--3-----,1801,,4208N 09137W,,"42.13333,-91.61667",2,UN/LOCODE
,US,ALU,Alburtis,Alburtis,PA,RQ,--3-----,9307,,4031N 07536W,,"40.5114787,-75.6036993",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/188524
,US,AC5,Alcade,Alcade,NM,RL,--3--6--,0607,,3605N 10603W,,"36.08333,-106.05000",N/A (no Nominatim),UN/LOCODE
,US,XAC,Alcalde,Alcalde,NM,RQ,--3-----,0907,,3605N 10603W,,"36.08333,-106.05000",1,UN/LOCODE
,US,ZAK,Alcan,Alcan,AK,RL,----5---,0901,,6243N 14111W,,"62.71667,-141.18333",6,UN/LOCODE
,US,ALJ,Alcester,Alcester,SD,RL,--3-----,0212,,4301N 09638W,,"43.01667,-96.63333",3,UN/LOCODE
,US,ACO,Alcoa,Alcoa,TN,RQ,--3-----,9307,,3547N 08359W,,"35.7847143,-83.986599",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/197235
,US,AD4,Alda,Alda,NE,RL,--3-----,0901,,4052N 09828W,,"40.86667,-98.46667",0,UN/LOCODE
,US,2AD,Aldan,Aldan,PA,RL,--3-----,1307,,3955N 07517W,,"39.91667,-75.28333",1,UN/LOCODE
,US,EDH,Alden,Alden,IA,RL,--3--6--,0507,,4231N 09322W,,"42.51667,-93.36667",1,UN/LOCODE
,US,DNF,Alden,Alden,MN,RL,-23-----,0901,,4340N 09335W,,"43.66667,-93.58333",1,UN/LOCODE
,US,YLF,Alden,Alden,NY,RL,-23-----,0601,,4254N 07830W,,"42.90000,-78.50000",1,UN/LOCODE
,US,A75,Alder,Alder,MT,RL,--3-----,1801,,4519N 11206W,,"45.31667,-112.10000",1,UN/LOCODE
,US,AL7,Aldie,Aldie,VA,RL,1-------,1201,,3858N 07738W,,"38.96667,-77.63333",1,UN/LOCODE
,US,AD8,Aldine,Aldine,TX,RL,------7-,1207,,2955N 09522W,,"29.91667,-95.36667",3,UN/LOCODE
,US,AD5,Aledo,Aledo,IL,RQ,--3-----,1001,,4111N 09044W,,"41.18333,-90.73333",2,UN/LOCODE
,US,AQD,Aledo,Aledo,TX,RL,-23--6--,0607,,3242N 09736W,,"32.70000,-97.60000",0,UN/LOCODE
,US,WKK,Aleknagik,Aleknagik,AK,AI,---4----,0001,,5918N 15841W,,"59.303411,-158.69011351295524",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/16770723
,US,AED,Aleneva,Aleneva,AK,AI,---4----,0001,,5804N 15254W,,"58.0612299,-152.9078575118627",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/253989
,US,YAX,Alexander,Alexander,AR,RL,-23--6--,0401,,3437N 09226W,,"34.61667,-92.43333",2,UN/LOCODE
,US,AEX,Alexander,Alexander,IA,RL,--3-----,0101,,4248N 09328W,,"42.80000,-93.46667",1,UN/LOCODE
,US,ZXA,Alexander,Alexander,IL,RL,----5---,1401,,3943N 09002W,,"39.71667,-90.03333",1,UN/LOCODE
,US,AKX,Alexander,Alexander,ND,RL,--3--6--,1701,,4750N 10338W,,"47.83333,-103.63333",1,UN/LOCODE
,US,A37,Alexander,Alexander,NY,RL,--3-----,1801,,4254N 07815W,,"42.90000,-78.25000",1,UN/LOCODE
,US,ALX,Alexander City,Alexander City,AL,AI,---4----,9601,,3257N 08557W,,"32.944012,-85.9538532",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/110863
,US,AXD,Alexandria,Alexandria,IN,RQ,--3-----,9307,,4016N 08541W,,"40.2628184,-85.675809",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/127314
,US,AXP,Alexandria,Alexandria,KY,RL,----5---,0901,,3857N 08423W,,"38.95000,-84.38333",1,UN/LOCODE
,US,ESF,Alexandria,Alexandria,LA,RQ,--34----,9008,,3119N 09227W,,"31.3119463,-92.4453558",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/132221
,US,AXN,Alexandria,Alexandria,MN,AI,--34----,9601,,4553N 09522W,,"45.8835101,-95.3745015",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/137068
,US,AXY,Alexandria,Alexandria,MO,RL,-23-----,0607,,4021N 09127W,,"40.35000,-91.45000",1,UN/LOCODE
,US,AZ4,Alexandria,Alexandria,OH,RL,--3-----,1207,,4005N 08237W,,"40.0889524,-82.6123872",157,https://www.openstreetmap.org/relation/182618
,US,AXA,Alexandria,Alexandria,PA,RQ,--3-----,9307,,4033N 07806W,,"40.5564586,-78.0977847",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/188927
,US,XAA,Alexandria,Alexandria,TN,RQ,--3-----,1001,,3604N 08602W,,"36.06667,-86.03333",1,UN/LOCODE
,US,AXR,Alexandria,Alexandria,VA,RL,123-----,1101,,3848N 07702W,,"38.80000,-77.03333",1,UN/LOCODE
,US,AXB,Alexandria Bay,Alexandria Bay,NY,RL,--3-----,0106,,4419N 07555W,,"44.31667,-75.91667",2,UN/LOCODE
,US,LEV,Alexis,Alexis,IL,RL,----5---,1401,,4103N 09033W,,"41.05000,-90.55000",2,UN/LOCODE
,US,5G3,Alexis,Alexis,NC,RL,--3-----,1601,,3523N 08107W,,"35.38333,-81.11667",2,UN/LOCODE
,US,A74,Alford,Alford,MA,RL,--3-----,1801,,4214N 07324W,,"42.23333,-73.40000",1,UN/LOCODE
,US,AFE,Alfred,Alfred,ME,RL,--3--6--,0601,,4329N 07043W,,"43.48333,-70.71667",1,UN/LOCODE
,US,QAF,Alfred,Alfred,NY,RL,-23-----,0212,,4215N 07747W,,"42.25000,-77.78333",1,UN/LOCODE
,US,AFS,Alfred Station,Alfred Station,NY,RL,-23--6--,0601,,4216N 07745W,,"42.26667,-77.75000",1,UN/LOCODE
,US,AQG,Alger,Alger,MI,RL,--3--6--,0901,,4408N 08407W,,"44.13333,-84.11667",1,UN/LOCODE
,US,AJE,Alger,Alger,OH,RL,--3-----,0701,,4042N 08350W,,"40.70000,-83.83333",1,UN/LOCODE
,US,UAY,Algiers,Algiers,LA,RQ,--3-----,9307,,2956N 09002W,,"29.9413467,-90.0375901",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/151926664#map=12/29.9413467/-90.0375901
,US,QGD,Algodones,Algodones,NM,RL,--3-----,1107,,3522N 10628W,,"35.36667,-106.46667",2,UN/LOCODE
,US,AMZ,Algoma,Algoma,MS,RQ,--3-----,9307,,3411N 08902W,,"34.1762179,-89.0311739",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/14988981
,US,QAG,Algoma,Algoma,WI,RL,-23-----,0212,,4436N 08727W,,"44.60000,-87.45000",1,UN/LOCODE
,US,AXG,Algona,Algona,IA,AI,--34----,1101,,4304N 09413W,,"43.06667,-94.21667",1,UN/LOCODE
,US,UBJ,Algona,Algona,WA,RQ,--3-----,9307,,4717N 12215W,,"47.2784027,-122.2542238",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/237589
,US,ALG,Algonac,Algonac,MI,RL,#NAME?,0106,,4236N 08232W,,"42.60000,-82.53333",2,UN/LOCODE
,US,AGQ,Algonquin,Algonquin,IL,RL,1-3-----,0601,,4210N 08818W,,"42.16667,-88.30000",0,UN/LOCODE
,US,YAG,Algood,Algood,TN,RL,-23-----,0601,,3611N 08526W,,"36.18333,-85.43333",2,UN/LOCODE
,US,ALH,Alhambra,Alhambra,CA,RQ,--3-----,9008,,3406N 11808W,,"34.093042,-118.12706",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/3529865
,US,ALI,Alice,Alice,TX,AI,---4----,0001,,2745N 09804W,,"27.7522487,-98.0697249",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/3492049
,US,AIV,Aliceville,Aliceville,AL,AI,--34----,9601,,3308N 08809W,,"33.1293544,-88.1517162",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/13686022
,US,ACA,Alicia,Alicia,MI,RQ,--3-----,9307,,4316N 08402W,,"43.2708596,-84.0324739",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/153995203#map=12/43.2708596/-84.0324739
,US,3AF,Alief,Alief,TX,RL,--3-----,1307,,2942N 09535W,,"29.70000,-95.58333",2,UN/LOCODE
,US,AQP,Aliquippa,Aliquippa,PA,RQ,--3-----,9307,,4037N 08016W,,"40.6102386,-80.267726",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/187288
,US,AVJ,Aliso Viejo,Aliso Viejo,CA,RL,--3-----,0507,,3336N 11744W,,"33.60000,-117.73333",3,UN/LOCODE
,US,ALZ,Alitak,Alitak,AK,AI,---4----,9601,,,,,N/A,N/A
,US,AET,Allakaket,Allakaket,AK,AI,---4----,0001,,6634N 15238W,,"66.563802,-152.63774165217393",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/16770696
,US,UOY,Allamuchy,Allamuchy,NJ,RL,--3-----,0901,,4055N 07448W,,"40.91667,-74.80000",1,UN/LOCODE
,US,A3A,Alledonia,Alledonia,OH,RL,--3-----,1601,,3953N 08058W,,"39.88333,-80.96667",2,UN/LOCODE
,US,ALL,Allegan,Allegan,MI,RQ,--3-----,9307,,4233N 08552W,,"42.550527,-85.86649916184473",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/10228713
,US,NYZ,Allegany,Allegany,NY,RL,----5---,0901,,4205N 07829W,,"42.08333,-78.48333",1,UN/LOCODE
,US,UBP,Allegheny,Allegheny,PA,RL,--3-----,0401,,4027N 08000W,,"40.45000,-80.00000",548,UN/LOCODE
,US,AG3,Allegheny County Apt/Pittsburgh,Allegheny County Apt/Pittsburgh,PA,RL,---4----,1301,,4021N 07955W,,"40.35000,-79.91667",N/A (no Nominatim),UN/LOCODE
,US,AQ9,Allen,Allen,KY,RL,--3-----,1207,,3736N 08243W,,"37.60000,-82.71667",2,UN/LOCODE
,US,AN2,Allen,Allen,MI,RL,--3-----,0701,,4157N 08446W,,"41.95000,-84.76667",1,UN/LOCODE
,US,A3N,Allen,Allen,OK,RL,--3-----,1307,,3452N 09624W,,"34.86667,-96.40000",2,UN/LOCODE
,US,XAL,Allen,Allen,TX,RL,-23-----,0307,,3306N 09640W,,"33.10000,-96.66667",1,UN/LOCODE
,US,APK,Allen Park,Allen Park,MI,RQ,--3-----,9307,,4216N 08313W,,"42.2595071,-83.2107671",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/134578
,US,GKE,Allendale,Allendale,MI,RL,--3-----,0601,,4258N 08557W,,"42.96667,-85.95000",1,UN/LOCODE
,US,UAZ,Allendale,Allendale,NJ,RQ,--3-----,9307,,4102N 07408W,,"41.0413199,-74.1291407",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/170586
,US,EDL,Allendale,Allendale,SC,RL,123-----,0407,,3300N 08118W,,"33.00000,-81.30000",1,UN/LOCODE
,US,NUS,Allenhurst,Allenhurst,NJ,RL,--3-----,1201,,4014N 07400W,,"40.23333,-74.00000",0,UN/LOCODE
,US,AJP,Allenport,Allenport,PA,RL,--3-----,1201,,4022N 07752W,,"40.36667,-77.86667",1,UN/LOCODE
,US,ATX,Allenstown,Allenstown,NH,RL,123--6--,0601,,4308N 07127W,,"43.13333,-71.45000",2,UN/LOCODE
,US,A4V,Allensville,Allensville,PA,RL,--3-----,1707,,4032N 07749W,,"40.53333,-77.81667",0,UN/LOCODE
,US,AWF,Allensworth,Allensworth,CA,AA,--3-----,1601,,3551N 11923W,,"35.85000,-119.38333",2,UN/LOCODE
,US,QWU,Allenton,Allenton,NC,RL,----5---,0901,,3435N 07855W,,"34.58333,-78.91667",1,UN/LOCODE
,US,ZAG,Allenton,Allenton,WI,RL,-----6--,0901,,4325N 08820W,,"43.41667,-88.33333",1,UN/LOCODE
,US,AEW,Allentown,Allentown,NJ,RQ,--3-----,9307,,4011N 07435W,,"40.1778887,-74.5834887",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/170905
,US,AWN,Allentown,Allentown,PA,RL,--3-----,0401,ABE,4036N 07528W,,"40.60000,-75.46667",0,UN/LOCODE
,US,AT2,"Allentown, Allegany","Allentown, Allegany",NY,RL,--3-----,0607,,4205N 07804W,,"42.08333,-78.06667",0,UN/LOCODE
,US,AWO,Allenwood,Allenwood,NJ,RL,--3--6--,0501,,4008N 07406W,,"40.13333,-74.10000",1,UN/LOCODE
,US,AZW,Allenwood,Allenwood,PA,RL,-23-----,0901,,4106N 07654W,,"41.10000,-76.90000",1,UN/LOCODE
,US,ALT,Allerton,Allerton,IA,RQ,--3-----,9307,,4042N 09322W,,"40.7066974,-93.3650143",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/129023
,US,9AT,Alleyton,Alleyton,TX,RL,--3-----,1801,,2942N 09629W,,"29.70000,-96.48333",1,UN/LOCODE
,US,AL3,Alliance,Alliance,LA,RL,1-------,0901,,3131N 09339W,,"31.51667,-93.65000",2,UN/LOCODE
,US,AIA,Alliance,Alliance,NE,RQ,--34----,9008,,4206N 10252W,,"42.0971897,-102.8707145",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/169455
,US,AIH,Alliance,Alliance,OH,RQ,--3-----,9307,,4055N 08106W,,"40.9153362,-81.1059309",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/182681
,US,IXS,Allison,Allison,TX,RL,--3-----,1201,,3536N 10006W,,"35.60000,-100.10000",1,UN/LOCODE
,US,ALK,Allison Park,Allison Park,PA,RQ,--3-----,9501,,4034N 07957W,,"40.5584013,-79.9581094",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158580011#map=12/40.5584013/-79.9581094
,US,AOY,Alloy,Alloy,WV,RQ,--3-----,9307,,3808N 08116W,,"38.137607,-81.2742763",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/153912801#map=12/38.137607/-81.2742763
,US,XBE,Allston,Allston,MA,RQ,--3-----,9307,,4222N 07108W,,"42.35982615,-71.12667075894504",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/14239100
,US,AY3,Allyn,Allyn,WA,RL,--3-----,1207,,4723N 12249W,,"47.38333,-122.81667",1,UN/LOCODE
,US,RAA,Alma,Alma,AR,RL,--3-----,0501,,3528N 09413W,,"35.46667,-94.21667",1,UN/LOCODE
,US,AM2,Alma,Alma,CO,RL,--3-----,1207,,3917N 10603W,,"39.28333,-106.05000",1,UN/LOCODE
,US,AMQ,Alma,Alma,GA,RQ,--3-----,9307,,3132N 08228W,,"31.5393701,-82.4623557",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/119646
,US,AM6,Alma,Alma,KS,RL,--3-----,1401,,3901N 09617W,,"39.01667,-96.28333",1,UN/LOCODE
,US,AMN,Alma,Alma,MI,AI,--34----,9601,,4323N 08440W,,"43.37892,-84.659727",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/135160
,US,XAM,Alma,Alma,WI,RL,123-----,0901,,4419N 09155W,,"44.31667,-91.91667",0,UN/LOCODE
,US,N6A,Almena,Almena,WI,RL,--3-----,1701,,4525N 09201W,,"45.41667,-92.01667",7,UN/LOCODE
,US,AO5,Almond,Almond,WI,RL,--3-----,1501,,4415N 08924W,,"44.25000,-89.40000",6,UN/LOCODE
,US,ATJ,Almont,Almont,MI,RL,--3--6--,0607,,4255N 08303W,,"42.91667,-83.05000",2,UN/LOCODE
,US,8AL,Alna,Alna,ME,RL,--3-----,1807,,4406N 06936W,,"44.10000,-69.60000",3,UN/LOCODE
,US,AHA,Aloha,Aloha,OR,RQ,--3-----,9307,,4530N 12252W,,"45.4942838,-122.867045",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150977666#map=12/45.4942838/-122.867045
,US,ZON,Alorton,Alorton,IL,RL,--3-----,0212,,3835N 09007W,,"38.58333,-90.11667",1,UN/LOCODE
,US,A3P,Alpaugh,Alpaugh,CA,RL,--3-----,1301,,3553N 11929W,,"35.88333,-119.48333",1,UN/LOCODE
,US,APN,Alpena,Alpena,MI,AI,---4----,0001,,4505N 08321W,,"45.0767191,-83.34290348435147",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/10308281
,US,A4P,Alpena,Alpena,SD,RL,--3-----,1301,,4410N 09821W,,"44.16667,-98.35000",2,UN/LOCODE
,US,AJQ,Alpha,Alpha,IL,RQ,--3--6--,0907,,4112N 09023W,,"41.20000,-90.38333",1,UN/LOCODE
,US,APA,Alpha,Alpha,NJ,RL,-23--6--,0607,,4039N 07509W,,"40.65000,-75.15000",2,UN/LOCODE
,US,ALP,Alpha,Alpha,OH,RL,--3-----,0212,,3943N 08401W,,"39.71667,-84.01667",1,UN/LOCODE
,US,AAI,Alpharetta,Alpharetta,GA,RL,--3-----,0401,,3404N 08417W,,"34.06667,-84.28333",1,UN/LOCODE
,US,APL,Alpine,Alpine,AL,RQ,--3-----,9307,,3321N 08614W,,"33.348722,-86.2385859",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/153598430#map=12/33.348722/-86.2385859
,US,APY,Alpine,Alpine,NJ,RL,1-3--6--,0701,,4057N 07356W,,"40.95000,-73.93333",0,UN/LOCODE
,US,ALE,Alpine,Alpine,TX,AI,---4----,0001,,3022N 10340W,,"30.3602181,-103.6628596",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/113520
,US,AP2,Alpine,Alpine,UT,RL,--3-----,1407,,4027N 11146W,,"40.45000,-111.76667",1,UN/LOCODE
,US,AP5,Alpine,Alpine,WY,RL,--3-----,1301,,4310N 11102W,,"43.16667,-111.03333",4,UN/LOCODE
,US,AWU,Alpine Meadows,Alpine Meadows,CA,RL,--3-----,1701,,3910N 12013W,,"39.16667,-120.21667",2,UN/LOCODE
,US,ZJI,"Alpine, Los Angeles","Alpine, Los Angeles",CA,RL,-23--6--,0901,,3432N 11806W,,"34.53333,-118.10000",N/A (no Nominatim),UN/LOCODE
,US,JIN,"Alpine, San Diego","Alpine, San Diego",CA,RL,--3-----,0901,,3250N 11646W,,"32.83333,-116.76667",1,UN/LOCODE
,US,AEN,Alsen,Alsen,NY,RQ,--3-----,9506,,4209N 07355W,,"42.1581447,-73.9192987",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158843696#map=12/42.1581447/-73.9192987
,US,AY4,Alsey,Alsey,IL,RL,--3-----,1801,,3933N 09026W,,"39.55000,-90.43333",1,UN/LOCODE
,US,UBC,Alsip,Alsip,IL,RQ,--3-----,9008,,4140N 08744W,,"41.6689223,-87.7386619",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/126337
,US,AFA,Alstead,Alstead,NH,RL,1-3--6--,0601,,4309N 07222W,,"43.15000,-72.36667",0,UN/LOCODE
,US,AJL,Alta,Alta,CA,RL,--3-----,0701,,3912N 12048W,,"39.20000,-120.80000",1,UN/LOCODE
,US,W82,Alta,Alta,IA,RL,--3-----,1801,,4240N 09518W,,"42.66667,-95.30000",1,UN/LOCODE
,US,XBO,Alta,Alta,UT,RQ,--3-----,9307,,4035N 11138W,,"40.5904037,-111.635216",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/198913
,US,TUU,Alta,Alta,WY,RL,-----6--,0901,,4345N 11102W,,"43.75000,-111.03333",7,UN/LOCODE
,US,TAJ,Alta Loma,Alta Loma,CA,RQ,1----6--,1001,,3407N 11735W,,"34.11667,-117.58333",2,UN/LOCODE
,US,AJM,Alta Loma,Alta Loma,TX,RL,--3-----,0701,,3407N 11736W,,"34.122887,-117.5985775",2189,https://www.openstreetmap.org/node/150956376#map=12/34.122887/-117.5985775
,US,AV3,Alta Vista,Alta Vista,KS,RQ,--3-----,1001,,3851N 09629W,,"38.85000,-96.48333",2,UN/LOCODE
,US,AZA,Altadena,Altadena,CA,RQ,--3-----,9307,,3411N 11808W,,"34.1898584,-118.1316619",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/1838340672#map=12/34.1898584/-118.1316619
,US,UBD,Altamahaw,Altamahaw,NC,RQ,--3-----,9307,,3611N 07930W,,"36.1794305,-79.50559170023016",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/177070
,US,AZN,Altamont,Altamont,IL,RQ,--3-----,9307,,3904N 08845W,,"39.062036,-88.7481224",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/125858
,US,A7L,Altamont,Altamont,KS,RL,--3-----,1301,,3711N 09517W,,"37.18333,-95.28333",1,UN/LOCODE
,US,ZTM,Altamont,Altamont,NY,RL,--3-----,1201,,4242N 07402W,,"42.70000,-74.03333",0,UN/LOCODE
,US,AM7,Altamont,Altamont,TN,RL,--3-----,0901,,3525N 08543W,,"35.41667,-85.71667",2,UN/LOCODE
,US,TMO,Altamont,Altamont,UT,RL,--3-----,0607,,4021N 11017W,,"40.35000,-110.28333",1,UN/LOCODE
,US,ASP,Altamonte Springs,Altamonte Springs,FL,RQ,--3-----,9307,,2840N 08123W,,"28.6649055,-81.37626861372098",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/117432
,US,PSQ,Altapass,Altapass,NC,RL,--3-----,1301,,3553N 08201W,,"35.88333,-82.01667",1,UN/LOCODE
,US,ATV,Altavista,Altavista,VA,RQ,--3-----,9307,,3707N 07917W,,"37.1118094,-79.285579",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/206566
,US,GUA,Altenburg,Altenburg,MO,RL,--3--6--,0601,,3738N 08935W,,"37.63333,-89.58333",0,UN/LOCODE
,US,A7H,Altha,Altha,FL,RL,--3-----,1501,,3034N 08507W,,"30.56667,-85.11667",1,UN/LOCODE
,US,TMR,Altheimer,Altheimer,AR,RL,-23--6--,0601,,3419N 09151W,,"34.31667,-91.85000",0,UN/LOCODE
,US,AOQ,Alto,Alto,GA,RL,-23--6--,0601,,3428N 08334W,,"34.46667,-83.56667",1,UN/LOCODE
,US,AO2,Alto,Alto,MI,RL,--3-----,1307,,4251N 08522W,,"42.85000,-85.36667",1,UN/LOCODE
,US,YW9,Alto,Alto,TX,RL,--3-----,1801,,3139N 09504W,,"31.65000,-95.06667",1,UN/LOCODE
,US,ALN,Alton,Alton,IL,AI,--34----,9601,,3853N 09011W,,"38.8908583,-90.1843091",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/126623
,US,A4L,Alton,Alton,MO,RL,--3-----,1301,,3641N 09123W,,"36.68333,-91.38333",2,UN/LOCODE
,US,KLQ,Alton,Alton,NY,RL,--3-----,0901,,4312N 07659W,,"43.20000,-76.98333",1,UN/LOCODE
,US,ONB,Alton,Alton,VA,RL,-23--6--,0601,,3634N 07900W,,"36.56667,-79.00000",1,UN/LOCODE
,US,A7B,Alton Bay,Alton Bay,NH,AA,--3-----,1601,,4328N 07114W,,"43.46667,-71.23333",0,UN/LOCODE
,US,AZQ,Altoona,Altoona,FL,RQ,--3-----,9307,,2858N 08139W,,"28.9677745,-81.64782230685132",N/A (no UN/LOCODE),https://www.openstreetmap.org/way/33612704#map=12/28.9677745/-81.64782230685132
,US,NOF,Altoona,Altoona,IA,RL,-23-----,0601,,4138N 09328W,,"41.63333,-93.46667",1,UN/LOCODE
,US,AOO,Altoona,Altoona,PA,RL,--3-----,0201,,4029N 07824W,,"40.48333,-78.40000",4,UN/LOCODE
,US,AZP,Altoona,Altoona,WI,RQ,--3-----,9307,,4448N 09127W,,"44.8046825,-91.4429355",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/251611
,US,AXU,Altura,Altura,MN,RL,--3-----,0901,,4404N 09156W,,"44.06667,-91.93333",1,UN/LOCODE
,US,ZIF,Alturas,Alturas,CA,RL,-23-----,0601,,4130N 12032W,,"41.50000,-120.53333",2,UN/LOCODE
,US,AZX,Altus,Altus,AR,RQ,--3-----,9307,,3527N 09346W,,"35.4462555,-93.7629238",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/111121
,US,LTS,Altus,Altus,OK,AI,--34----,9601,,3438N 09920W,,"34.6381255,-99.3339754",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/184931
,US,QAB,Alum Bank,Alum Bank,PA,RL,--3-----,0212,,4011N 07837W,,"40.18333,-78.61667",0,UN/LOCODE
,US,AZT,Alum Rock,Alum Rock,CA,RQ,--3-----,9307,,3722N 12149W,,"37.369642,-121.82436559447004",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/113390
,US,ALF,Alva,Alva,FL,RL,--3-----,0212,,2642N 08136W,,"26.70000,-81.60000",2,UN/LOCODE
,US,XAK,Alva,Alva,OK,RL,1-------,0207,,3648N 09839W,,"36.80000,-98.65000",1,UN/LOCODE
,US,AV6,Alva,Alva,WY,RQ,--3-----,0907,,4441N 10426W,,"44.68333,-104.43333",1,UN/LOCODE
,US,AV8,Alvada,Alvada,OH,RL,--3-----,0901,,4103N 08324W,,"41.05000,-83.40000",0,UN/LOCODE
,US,AZB,Alvarado,Alvarado,CA,RQ,--3-----,9307,,3736N 12205W,,"37.5964872,-122.0789268",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/10933671730#map=12/37.5964872/-122.0789268
,US,AR2,Alvarado,Alvarado,MN,RQ,-----6--,1007,,4811N 09659W,,"48.18333,-96.98333",2,UN/LOCODE
,US,ZAD,Alvarado,Alvarado,TX,RL,1-------,1501,,3224N 09712W,,"32.40000,-97.20000",1,UN/LOCODE
,US,A2T,Alvaton,Alvaton,GA,RL,-23-----,0901,,3310N 08435W,,"33.16667,-84.58333",1,UN/LOCODE
,US,AZC,Alvin,Alvin,TX,RQ,--3-----,9307,,2925N 09515W,,"29.4238472,-95.2441009",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/115395
,US,AZD,Alviso,Alviso,CA,RQ,--3-----,9307,,3726N 12159W,,"37.426051,-121.9752373",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/13271806
,US,6AV,Alvord,Alvord,IA,RL,--3-----,1607,,4320N 09618W,,"43.33333,-96.30000",1,UN/LOCODE
